t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
3.624,0.000,1,0.380,0.387,-0.411,0.184,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.69,4.39,0.0466,0.0172
3.645,0.000,1,0.381,0.385,-0.411,0.182,1,0.381,0.381,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.99,4.39,0.0416,0.0124
3.664,0.000,1,0.396,0.393,-0.409,0.172,1,0.396,0.396,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.89,4.39,0.0367,0.0061
3.685,0.000,1,0.396,0.393,-0.409,0.172,1,0.396,0.396,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.89,4.39,0.0320,0.0270
3.704,0.000,1,0.382,0.386,-0.410,0.181,1,0.382,0.382,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.98,4.39,0.0252,0.0181
3.724,0.000,1,0.387,0.390,-0.410,0.179,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.18,4.39,0.0453,0.0180
3.744,0.000,1,0.386,0.390,-0.409,0.179,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.18,4.39,0.0413,0.0118
3.764,0.000,1,0.380,0.390,-0.411,0.187,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.66,4.39,0.0352,0.0081
3.784,0.000,1,0.384,0.389,-0.411,0.182,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.04,4.39,0.0302,0.0017
3.804,0.000,1,0.384,0.389,-0.411,0.182,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.04,4.39,0.0260,0.0217
3.824,0.000,1,0.378,0.383,-0.410,0.184,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.02,4.37,0.0457,0.0169
3.848,0.000,1,0.387,0.381,-0.406,0.170,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.08,4.39,0.0457,0.0123
3.864,0.000,1,0.397,0.390,-0.407,0.166,1,0.397,0.397,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.08,4.39,0.0358,0.0052
3.884,0.000,1,0.387,0.384,-0.409,0.174,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.02,4.39,0.0317,0.0030
3.904,0.000,1,0.387,0.384,-0.409,0.174,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.84,4.37,0.0267,0.0236
3.924,0.000,1,0.395,0.385,-0.409,0.167,1,0.395,0.395,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.84,4.37,0.0462,0.0187
3.944,0.000,1,0.380,0.385,-0.409,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.92,4.39,0.0418,0.0131
3.964,0.000,1,0.398,0.388,-0.412,0.168,1,0.398,0.398,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.92,4.39,0.0361,0.0091
3.984,0.000,1,0.397,0.384,-0.409,0.164,1,0.397,0.397,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.06,4.37,0.0319,0.0036
4.004,0.000,1,0.397,0.384,-0.409,0.164,1,0.397,0.397,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.21,4.39,0.0264,0.0236
4.024,0.000,1,0.405,0.391,-0.408,0.160,1,0.405,0.405,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.56,4.39,0.0464,0.0192
4.044,0.000,1,0.381,0.396,-0.407,0.187,1,0.381,0.381,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.56,4.39,0.0429,0.0115
4.067,0.000,1,0.380,0.387,-0.408,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.04,4.39,0.0393,0.0052
4.114,0.000,1,0.380,0.387,-0.408,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.04,4.39,0.0866,0.0525
4.134,0.000,1,0.376,0.383,-0.408,0.184,1,0.376,0.376,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.09,4.37,0.0563,0.0170
4.146,0.000,1,0.385,0.387,-0.409,0.178,1,0.385,0.385,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.97,4.39,0.0442,0.0113
4.164,0.000,1,0.383,0.386,-0.408,0.179,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.97,4.39,0.0369,0.0088
4.184,0.000,1,0.394,0.388,-0.408,0.169,1,0.394,0.394,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.47,4.39,0.0327,0.0030
4.204,0.000,1,0.394,0.388,-0.408,0.169,1,0.394,0.394,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.47,4.39,0.0270,0.0231
4.224,0.000,1,0.383,0.386,-0.411,0.181,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.19,4.37,0.0471,0.0197
4.244,0.000,1,0.380,0.395,-0.405,0.186,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.64,4.39,0.0431,0.0141
4.264,0.000,1,0.388,0.387,-0.412,0.178,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.64,4.39,0.0370,0.0085
4.284,0.000,1,0.380,0.397,-0.404,0.186,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.11,4.39,0.0315,0.0044
4.304,0.000,1,0.380,0.397,-0.404,0.186,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.28,4.39,0.0279,0.0250
4.324,0.000,1,0.386,0.390,-0.410,0.180,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.45,4.39,0.0474,0.0187
4.344,0.000,1,0.376,0.389,-0.410,0.189,1,0.376,0.376,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.45,4.39,0.0425,0.0142
4.364,0.000,1,0.379,0.385,-0.410,0.183,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.53,4.39,0.0377,0.0054
4.384,0.000,1,0.396,0.399,-0.409,0.176,1,0.396,0.396,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.53,4.39,0.0318,0.0013
4.404,0.000,1,0.396,0.399,-0.409,0.176,1,0.396,0.396,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.70,4.39,0.0273,0.0214
4.424,0.000,1,0.386,0.392,-0.406,0.179,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.30,4.39,0.0473,0.0160
4.444,0.000,1,0.377,0.391,-0.409,0.189,1,0.377,0.377,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.16,4.39,0.0421,0.0146
4.464,0.000,1,0.388,0.395,-0.406,0.178,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.16,4.39,0.0381,0.0086
4.484,0.000,1,0.379,0.388,-0.410,0.186,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.32,4.39,0.0322,0.0023
4.504,0.000,1,0.379,0.388,-0.410,0.186,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.32,4.39,0.0281,0.0223
4.524,0.000,1,0.384,0.389,-0.411,0.181,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.82,4.39,0.0483,0.0178
4.544,0.000,1,0.384,0.388,-0.410,0.181,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.97,4.37,0.0428,0.0122
4.564,0.000,1,0.398,0.385,-0.411,0.166,1,0.398,0.398,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.97,4.37,0.0386,0.0092
4.584,0.000,1,0.378,0.383,-0.410,0.183,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.16,4.37,0.0326,0.0027
4.605,0.000,1,0.378,0.383,-0.410,0.183,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.71,4.39,0.0292,0.0237
4.624,0.000,1,0.389,0.390,-0.407,0.175,1,0.389,0.389,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.71,4.39,0.0483,0.0187
4.646,0.000,1,0.399,0.387,-0.410,0.165,1,0.399,0.399,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.42,4.37,0.0447,0.0105
4.664,0.000,1,0.375,0.386,-0.409,0.187,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.28,4.39,0.0387,0.0072
4.684,0.000,1,0.379,0.394,-0.405,0.186,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.28,4.39,0.0326,0.0057
4.704,0.000,1,0.379,0.394,-0.405,0.186,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.23,4.37,0.0288,0.0257
4.724,0.000,1,0.374,0.382,-0.408,0.185,1,0.374,0.374,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.42,4.39,0.0488,0.0184
4.744,0.000,1,0.372,0.383,-0.408,0.188,1,0.372,0.372,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.91,4.37,0.0430,0.0119
4.764,0.000,1,0.381,0.380,-0.410,0.179,1,0.381,0.381,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.91,4.37,0.0390,0.0121
4.784,0.000,1,0.376,0.391,-0.407,0.189,1,0.376,0.376,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.12,4.39,0.0348,0.0046
4.804,0.000,1,0.379,0.395,-0.407,0.188,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.12,4.39,0.0281,0.0011
4.824,0.000,1,0.379,0.395,-0.407,0.188,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.69,4.39,0.0480,0.0210
4.844,0.000,1,0.376,0.386,-0.409,0.187,1,0.376,0.376,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.60,4.37,0.0451,0.0163
4.864,0.000,1,0.375,0.377,-0.409,0.181,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.31,4.39,0.0393,0.0118
4.884,0.000,1,0.395,0.389,-0.408,0.169,1,0.395,0.395,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.31,4.39,0.0352,0.0060
4.904,0.000,1,0.391,0.395,-0.410,0.178,1,0.391,0.391,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.23,4.39,0.0290,0.0008
4.924,0.000,1,0.391,0.395,-0.410,0.178,1,0.391,0.391,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.20,4.39,0.0489,0.0206
4.944,0.000,1,0.404,0.393,-0.408,0.162,1,0.404,0.404,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.20,4.39,0.0452,0.0166
4.964,0.000,1,0.388,0.395,-0.408,0.180,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.30,4.39,0.0380,0.0108
4.984,0.000,1,0.380,0.387,-0.407,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.46,4.39,0.0353,0.0044
5.004,0.000,1,0.380,0.387,-0.407,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.46,4.39,0.0299,0.0246
5.025,0.000,1,0.405,0.390,-0.411,0.162,1,0.405,0.405,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.39,4.39,0.0505,0.0195
5.044,0.000,1,0.387,0.399,-0.410,0.186,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.31,4.39,0.0456,0.0155
5.064,0.000,1,0.386,0.389,-0.411,0.180,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.31,4.39,0.0400,0.0084
5.084,0.000,1,0.375,0.383,-0.409,0.186,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.78,4.39,0.0359,0.0061
5.104,0.000,1,0.375,0.383,-0.409,0.186,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.78,4.39,0.0303,0.0261
5.124,0.000,1,0.379,0.389,-0.410,0.187,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.33,4.39,0.0502,0.0184
5.144,0.000,1,0.383,0.391,-0.406,0.180,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.86,4.37,0.0428,0.0151
5.165,0.000,1,0.388,0.383,-0.410,0.172,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.20,4.39,0.0409,0.0123
5.184,0.000,1,0.393,0.390,-0.409,0.172,1,0.393,0.393,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.20,4.39,0.0346,0.0052
5.204,0.000,1,0.384,0.388,-0.409,0.180,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.27,4.39,0.0289,0.0005
5.224,0.000,1,0.384,0.388,-0.409,0.180,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.20,4.39,0.0488,0.0205
5.244,0.000,1,0.385,0.390,-0.409,0.181,1,0.385,0.385,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.20,4.39,0.0431,0.0140
5.264,0.000,1,0.387,0.390,-0.411,0.180,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.27,4.39,0.0394,0.0101
5.284,0.000,1,0.377,0.388,-0.410,0.188,1,0.377,0.377,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.83,4.39,0.0328,0.0071
5.304,0.000,1,0.373,0.388,-0.408,0.190,1,0.373,0.373,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.83,4.39,0.0306,0.0006
5.325,0.000,1,0.373,0.388,-0.408,0.190,1,0.373,0.373,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.06,4.39,0.0265,0.0221
5.344,0.000,1,0.385,0.386,-0.407,0.176,1,0.385,0.385,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.50,4.39,0.0450,0.0172
5.364,0.000,1,0.389,0.389,-0.412,0.178,1,0.389,0.389,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.50,4.39,0.0410,0.0109
5.384,0.000,1,0.389,0.389,-0.410,0.176,1,0.389,0.389,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.34,4.39,0.0351,0.0065
5.404,0.000,1,0.383,0.391,-0.408,0.182,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.35,4.39,0.0308,0.0015
5.424,0.000,1,0.383,0.391,-0.408,0.182,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.35,4.39,0.0222,0.0216
5.444,0.000,1,0.386,0.390,-0.407,0.179,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.18,4.39,0.0421,0.0184
5.465,0.000,1,0.390,0.390,-0.407,0.173,1,0.390,0.390,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.25,4.39,0.0408,0.0104
5.484,0.000,1,0.388,0.393,-0.408,0.178,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.25,4.39,0.0357,0.0082
5.504,0.000,1,0.392,0.392,-0.407,0.173,1,0.392,0.392,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.38,4.39,0.0301,0.0018
5.524,0.000,1,0.392,0.392,-0.407,0.173,1,0.392,0.392,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.38,4.39,0.0505,0.0223
5.544,0.000,1,0.378,0.388,-0.408,0.185,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.45,4.39,0.0427,0.0184
5.564,0.000,1,0.389,0.391,-0.408,0.176,1,0.389,0.389,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.99,4.39,0.0404,0.0118
5.587,0.000,1,0.395,0.384,-0.408,0.165,1,0.395,0.395,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.99,4.39,0.0376,0.0097
5.604,0.000,1,0.387,0.394,-0.407,0.180,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-6.79,4.39,0.0316,0.0014
5.624,0.000,1,0.387,0.394,-0.407,0.180,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.13,4.37,0.0251,0.0214
5.644,0.000,1,0.382,0.385,-0.411,0.182,1,0.382,0.382,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.32,4.39,0.0458,0.0183
5.664,0.000,1,0.409,0.397,-0.412,0.163,1,0.409,0.409,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.32,4.39,0.0421,0.0114
5.684,0.000,1,0.378,0.384,-0.410,0.184,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.48,4.39,0.0352,0.0069
5.704,0.000,1,0.375,0.390,-0.408,0.190,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.48,4.39,0.0312,0.0027
5.727,0.000,1,0.375,0.390,-0.408,0.190,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.37,4.39,0.0543,0.0258
5.744,0.000,1,0.385,0.390,-0.410,0.181,1,0.385,0.385,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.21,4.39,0.0468,0.0124
5.764,0.000,1,0.389,0.391,-0.407,0.176,1,0.389,0.389,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.21,4.39,0.0410,0.0101
5.785,0.000,1,0.400,0.387,-0.410,0.164,1,0.400,0.400,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.88,4.39,0.0362,0.0065
5.805,0.000,1,0.386,0.387,-0.410,0.178,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.99,4.39,0.0337,0.0043
5.824,0.000,1,0.386,0.387,-0.410,0.178,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.99,4.39,0.0267,0.0228
5.844,0.000,1,0.383,0.384,-0.411,0.180,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.35,4.37,0.0468,0.0178
5.866,0.000,1,0.397,0.390,-0.410,0.169,1,0.397,0.397,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.14,4.39,0.0439,0.0134
5.884,0.000,1,0.371,0.380,-0.407,0.186,1,0.371,0.371,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.14,4.39,0.0353,0.0082
5.904,0.000,1,0.378,0.383,-0.408,0.182,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.65,4.39,0.0326,0.0040
5.924,0.000,1,0.378,0.383,-0.408,0.182,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.06,4.39,0.0528,0.0243
5.945,0.000,1,0.379,0.391,-0.411,0.188,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.60,4.39,0.0478,0.0157
5.964,0.000,1,0.393,0.388,-0.409,0.171,1,0.393,0.393,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.60,4.39,0.0416,0.0119
5.984,0.000,1,0.399,0.404,-0.411,0.176,1,0.399,0.399,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.29,4.39,0.0376,0.0074
6.004,0.000,1,0.392,0.379,-0.408,0.165,1,0.392,0.392,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.29,4.39,0.0318,0.0034
6.024,0.000,1,0.392,0.379,-0.408,0.165,1,0.392,0.392,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.39,4.39,0.0196,0.0232
6.044,0.000,1,0.379,0.385,-0.406,0.181,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.29,4.39,0.0394,0.0143
6.064,0.000,1,0.382,0.387,-0.408,0.181,1,0.382,0.382,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.25,4.37,0.0420,0.0142
6.084,0.000,1,0.378,0.386,-0.409,0.184,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.25,4.37,0.0378,0.0085
6.104,0.000,1,0.383,0.389,-0.409,0.181,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.18,4.39,0.0319,0.0044
6.124,0.000,1,0.383,0.389,-0.409,0.181,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.18,4.39,0.0276,0.0244
6.149,0.000,1,0.388,0.388,-0.408,0.175,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.19,4.39,0.0524,0.0237
6.166,0.000,1,0.396,0.389,-0.410,0.170,1,0.396,0.396,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.19,4.39,0.0446,0.0131
6.184,0.000,1,0.376,0.385,-0.411,0.187,1,0.376,0.376,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.74,4.39,0.0367,0.0091
6.204,0.000,1,0.401,0.391,-0.408,0.164,1,0.401,0.401,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.74,4.39,0.0320,0.0047
6.224,0.000,1,0.401,0.391,-0.408,0.164,1,0.401,0.401,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.79,4.39,0.0280,0.0247
6.245,0.000,1,0.378,0.391,-0.410,0.189,1,0.378,0.378,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.66,4.39,0.0489,0.0201
6.264,0.000,1,0.379,0.389,-0.410,0.187,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.66,4.39,0.0418,0.0134
6.284,0.000,1,0.382,0.389,-0.408,0.182,1,0.382,0.382,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.02,4.39,0.0385,0.0087
6.306,0.000,1,0.380,0.384,-0.411,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.02,4.39,0.0334,0.0054
6.324,0.000,1,0.380,0.384,-0.411,0.182,1,0.380,0.380,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.64,4.39,0.0277,0.0237
6.345,0.000,1,0.375,0.387,-0.409,0.188,1,0.375,0.375,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.24,4.39,0.0486,0.0187
6.364,0.000,1,0.379,0.387,-0.410,0.185,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.05,4.39,0.0427,0.0114
6.384,0.000,1,0.396,0.394,-0.409,0.172,1,0.396,0.396,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.05,4.39,0.0389,0.0077
6.404,0.000,1,0.377,0.387,-0.411,0.188,1,0.377,0.377,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.55,4.39,0.0316,0.0038
6.425,0.000,1,0.377,0.387,-0.411,0.188,1,0.377,0.377,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.55,4.39,0.0295,0.0245
6.444,0.000,1,0.384,0.388,-0.407,0.179,1,0.384,0.384,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.37,4.39,0.0489,0.0187
6.464,0.000,1,0.379,0.383,-0.411,0.183,1,0.379,0.379,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.96,4.39,0.0419,0.0124
6.484,0.000,1,0.388,0.388,-0.411,0.178,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.96,4.39,0.0391,0.0082
6.504,0.000,1,0.388,0.392,-0.409,0.179,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.60,4.39,0.0322,0.0052
6.525,0.000,1,0.388,0.392,-0.409,0.179,1,0.388,0.388,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.60,4.39,0.0302,0.0261
6.544,0.000,1,0.376,0.382,-0.411,0.185,1,0.376,0.376,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.86,4.39,0.0493,0.0179
6.564,0.000,1,0.387,0.390,-0.411,0.180,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.86,4.39,0.0429,0.0129
6.585,0.000,1,0.383,0.385,-0.410,0.179,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.36,4.39,0.0387,0.0114
6.607,0.000,1,0.377,0.382,-0.412,0.184,1,0.377,0.377,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.36,4.39,0.0353,0.0060
6.626,0.000,1,0.387,0.388,-0.408,0.177,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.18,4.39,0.0299,0.0023
6.644,0.000,1,0.387,0.388,-0.408,0.177,1,0.387,0.387,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.11,4.39,0.0477,0.0200
6.664,0.000,1,0.382,0.388,-0.410,0.182,1,0.382,0.382,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.11,4.39,0.0434,0.0121
6.684,0.000,1,0.377,0.387,-0.409,0.186,1,0.377,0.377,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.95,4.39,0.0360,0.0090
6.704,0.000,1,0.383,0.387,-0.409,0.180,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.95,4.39,0.0324,0.0045
6.724,0.000,1,0.383,0.389,-0.408,0.181,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.27,4.39,0.0273,0.0006
6.744,0.000,1,0.383,0.389,-0.408,0.181,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.89,4.39,0.0471,0.0204
6.764,0.000,1,0.386,0.391,-0.410,0.181,1,0.386,0.386,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.56,4.39,0.0429,0.0153
6.784,0.000,1,0.381,0.390,-0.410,0.185,1,0.381,0.381,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.56,4.39,0.0384,0.0100
6.804,0.000,1,0.383,0.381,-0.409,0.177,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-7.64,4.37,0.0321,0.0045
6.855,0.000,1,0.383,0.381,-0.409,0.177,1,0.383,0.383,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-9.30,4.39,0.0828,0.0552
6.911,0.000,1,0.381,0.387,-0.408,0.182,1,0.381,0.381,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-8.40,4.39,0.1157,0.0020
