t,v,obs_n,obs_d,obs_x,obs_y,obs_r,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
147.582,-0.274,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.804,0,0,-1.000,4.31,3.78,0.0466,0.0157
147.601,-0.078,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.823,0,0,-1.000,4.41,3.78,0.0400,0.0133
147.622,-0.079,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.843,0,0,-1.000,4.94,3.78,0.0363,0.0066
147.641,-0.055,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.863,0,0,-1.000,4.94,3.78,0.0302,0.0025
147.661,0.012,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.883,0,0,-1.000,5.71,3.78,0.0503,0.0226
147.681,0.038,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.903,0,0,-1.000,5.62,3.78,0.0461,0.0174
147.701,0.004,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.923,0,0,-1.000,5.62,3.78,0.0403,0.0134
147.721,0.041,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.943,0,0,-1.000,6.37,3.78,0.0363,0.0071
147.741,0.073,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.963,0,0,-1.000,6.66,3.78,0.0308,0.0042
147.764,0.143,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,65.985,0,0,-1.000,6.66,3.78,0.0290,0.0266
147.781,0.120,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.003,0,0,-1.000,5.73,3.78,0.0466,0.0166
147.801,0.175,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.023,0,0,-1.000,5.72,3.78,0.0408,0.0119
147.821,0.212,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.043,0,0,-1.000,5.72,3.78,0.0349,0.0074
147.841,0.280,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.063,0,0,-1.000,5.61,3.78,0.0303,0.0025
147.861,0.310,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.083,0,0,-1.000,5.42,3.76,0.0253,0.0225
147.881,0.351,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.103,0,0,-1.000,5.42,3.76,0.0454,0.0184
147.901,0.407,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.123,0,0,-1.000,5.50,3.76,0.0413,0.0113
147.921,0.466,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.143,0,0,-1.000,5.50,3.76,0.0354,0.0048
147.942,0.520,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.163,0,0,-1.000,5.36,3.76,0.0302,0.0249
147.961,0.567,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.183,0,0,-1.000,5.19,3.74,0.0258,0.0166
147.981,0.613,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.203,0,0,-1.000,5.78,3.74,0.0456,0.0144
148.001,0.672,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.223,0,0,-1.000,5.78,3.74,0.0416,0.0128
148.021,0.738,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.243,0,0,-1.000,5.20,3.72,0.0358,0.0065
148.041,0.765,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.263,0,0,-1.000,5.29,3.72,0.0316,0.0017
148.062,0.822,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.283,0,0,-1.000,5.29,3.72,0.0263,0.0222
148.081,0.858,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.303,0,0,-1.000,5.36,3.70,0.0459,0.0156
148.101,0.897,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.323,0,0,-1.000,5.27,3.70,0.0418,0.0121
148.121,0.917,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.343,0,0,-1.000,5.27,3.70,0.0359,0.0040
148.141,0.974,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.363,0,0,-1.000,5.31,3.68,0.0314,0.0005
148.161,0.992,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.383,0,0,-1.000,5.75,3.66,0.0261,0.0206
148.181,1.017,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.403,0,0,-1.000,5.75,3.66,0.0460,0.0181
148.201,1.036,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.423,0,0,-1.000,6.25,3.66,0.0416,0.0058
148.221,1.050,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.443,0,0,-1.000,6.41,3.64,0.0360,0.0060
148.241,1.069,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.463,0,0,-1.000,6.41,3.64,0.0321,0.0030
148.264,1.082,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.485,0,0,-1.000,6.05,3.64,0.0545,0.0254
148.281,1.091,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.503,0,0,-1.000,6.58,3.62,0.0464,0.0146
148.301,1.099,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.523,0,0,-1.000,6.58,3.62,0.0382,0.0110
148.321,1.102,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.543,0,0,-1.000,6.19,3.59,0.0366,0.0070
148.342,1.107,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.563,0,0,-1.000,6.26,3.59,0.0319,0.0027
148.362,1.112,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.583,0,0,-1.000,6.26,3.59,0.0274,0.0230
148.381,1.112,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.603,0,0,-1.000,6.77,3.57,0.0469,0.0151
148.401,1.112,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.623,0,0,-1.000,6.77,3.57,0.0410,0.0107
148.421,1.110,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.643,0,0,-1.000,7.18,3.57,0.0352,0.0016
148.441,1.111,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.663,0,0,-1.000,7.46,3.57,0.0311,0.0020
148.462,1.110,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.683,0,0,-1.000,7.01,3.55,0.0276,0.0223
148.481,1.106,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.703,0,0,-1.000,7.01,3.55,0.0472,0.0136
148.501,1.101,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.723,0,0,-1.000,7.94,3.53,0.0413,0.0106
148.521,1.093,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.743,0,0,-1.000,7.94,3.53,0.0356,0.0075
148.542,1.079,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.763,0,0,-1.000,8.09,3.53,0.0310,0.0037
148.561,1.067,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.783,0,0,-1.000,7.95,3.51,0.0251,0.0235
148.581,1.051,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.803,0,0,-1.000,8.37,3.51,0.0452,0.0173
148.601,1.032,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.823,0,0,-1.000,8.37,3.51,0.0419,0.0119
148.621,1.014,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.843,0,0,-1.000,8.67,3.48,0.0370,0.0065
148.642,0.988,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.863,0,0,-1.000,8.69,3.48,0.0308,0.0035
148.662,0.968,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.883,0,0,-1.000,8.69,3.48,0.0274,0.0236
148.681,0.952,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.903,0,0,-1.000,9.52,3.46,0.0470,0.0173
148.701,0.931,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.923,0,0,-1.000,9.15,3.44,0.0419,0.0146
148.721,0.915,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.943,0,0,-1.000,9.15,3.44,0.0371,0.0034
148.741,0.913,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.963,0,0,-1.000,8.98,3.44,0.0293,0.0032
148.761,0.909,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,66.983,0,0,-1.000,9.55,3.41,0.0265,0.0231
148.782,0.908,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.003,0,0,-1.000,9.55,3.41,0.0468,0.0184
148.801,0.903,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.023,0,0,-1.000,10.22,3.41,0.0421,0.0138
148.821,0.903,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.043,0,0,-1.000,10.28,3.39,0.0369,0.0090
148.841,0.907,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.063,0,0,-1.000,10.28,3.39,0.0302,0.0039
148.862,0.870,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.083,0,0,-1.000,10.63,3.39,0.0275,0.0246
148.881,0.862,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.103,0,0,-1.000,10.60,3.37,0.0470,0.0161
148.901,0.842,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.123,0,0,-1.000,10.60,3.37,0.0428,0.0141
148.922,0.826,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.143,0,0,-1.000,11.29,3.37,0.0372,0.0343
148.941,0.813,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.163,0,0,-1.000,11.29,3.37,0.0571,0.0188
148.962,0.783,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.183,0,0,-1.000,10.62,3.37,0.0214,0.0183
148.981,0.762,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.203,0,0,-1.000,11.47,3.37,0.0411,0.0106
149.002,0.738,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.223,0,0,-1.000,11.65,3.37,0.0426,0.0109
149.034,0.713,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.255,0,0,-1.000,11.65,3.37,0.0499,0.0214
149.041,0.697,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.263,0,0,-1.000,12.30,3.35,0.0326,0.0023
149.106,0.675,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.327,0,0,-1.000,12.39,3.35,0.0712,0.0667
149.132,0.662,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.353,0,0,-1.000,13.09,3.35,0.0736,0.0252
149.186,0.601,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.407,0,0,-1.000,12.69,3.35,0.1013,0.0473
149.209,0.555,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.431,0,0,-1.000,13.14,3.32,0.0754,0.0205
149.222,0.490,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.443,0,0,-1.000,14.02,3.32,0.0374,0.0078
149.241,0.486,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.463,0,0,-1.000,14.02,3.32,0.0337,0.0007
149.262,0.449,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.483,0,0,-1.000,14.17,3.32,0.0539,0.0209
149.281,0.435,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.503,0,0,-1.000,14.88,3.30,0.0470,0.0139
149.301,0.415,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.523,0,0,-1.000,14.83,3.30,0.0437,0.0082
149.325,0.386,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.546,0,0,-1.000,14.83,3.30,0.0397,0.0097
149.346,0.379,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.567,0,0,-1.000,15.79,3.30,0.0367,0.0307
149.361,0.355,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.583,0,0,-1.000,16.40,3.30,0.0271,0.0153
149.381,0.344,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.603,0,0,-1.000,16.40,3.30,0.0471,0.0169
149.401,0.324,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.623,0,0,-1.000,16.74,3.30,0.0425,0.0068
149.421,0.299,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.643,0,0,-1.000,17.16,3.30,0.0371,0.0050
149.442,0.297,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.663,0,0,-1.000,17.16,3.30,0.0309,0.0055
149.462,0.272,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.684,0,0,-1.000,17.76,3.30,0.0518,0.0264
149.481,0.248,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.703,0,0,-1.000,18.41,3.28,0.0487,0.0171
149.502,0.247,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.723,0,0,-1.000,18.41,3.28,0.0402,0.0141
149.521,0.221,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.743,0,0,-1.000,19.19,3.28,0.0390,0.0339
149.541,0.120,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.763,0,0,-1.000,19.81,3.28,0.0329,0.0045
149.562,0.131,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.783,0,0,-1.000,19.81,3.28,0.0294,0.0007
149.581,0.137,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.803,0,0,-1.000,21.40,3.28,0.0488,0.0201
149.602,0.124,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.824,0,0,-1.000,21.40,3.28,0.0439,0.0159
149.621,0.113,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.843,0,0,-1.000,21.40,3.28,0.0389,0.0080
149.641,0.103,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.863,0,0,-1.000,21.40,3.28,0.0329,0.0035
149.661,-0.012,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.883,0,0,-1.000,21.40,3.28,0.0291,0.0237
149.681,0.010,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.903,0,0,-1.000,21.40,3.28,0.0492,0.0185
149.701,0.014,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.923,0,0,-1.000,21.40,3.28,0.0432,0.0016
149.721,-0.015,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.943,0,0,-1.000,21.40,3.28,0.0394,0.0074
149.742,-0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.963,0,0,-1.000,21.40,3.28,0.0342,0.0008
149.761,-0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,67.983,0,0,-1.000,21.40,3.28,0.0257,0.0205
149.782,-0.017,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.003,0,0,-1.000,21.40,3.28,0.0459,0.0157
149.802,-0.020,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.023,0,0,-1.000,21.40,3.28,0.0436,0.0130
149.821,-0.037,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.043,0,0,-1.000,21.40,3.28,0.0395,0.0071
149.841,-0.059,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.063,0,0,-1.000,21.40,3.28,0.0339,0.0034
149.861,-0.077,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.083,0,0,-1.000,21.40,3.28,0.0297,0.0232
149.882,-0.096,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.103,0,0,-1.000,21.40,3.28,0.0500,0.0199
149.901,-0.096,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.123,0,0,-1.000,21.40,3.30,0.0439,0.0130
149.921,-0.100,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.143,0,0,-1.000,21.40,3.30,0.0400,0.0024
149.966,-0.133,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.188,0,0,-1.000,21.40,3.30,0.0850,0.0474
150.001,-0.137,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.223,0,0,-1.000,21.40,3.30,0.0940,0.0308
150.021,-0.176,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.243,0,0,-1.000,21.40,3.30,0.0403,0.0105
150.041,-0.191,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.263,0,0,-1.000,21.40,3.30,0.0344,0.0040
150.061,-0.174,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.283,0,0,-1.000,21.40,3.30,0.0288,0.0010
150.081,-0.187,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.303,0,0,-1.000,20.65,3.30,0.0487,0.0209
150.102,-0.194,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.323,0,0,-1.000,20.65,3.30,0.0445,0.0144
150.121,-0.174,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.343,0,0,-1.000,19.63,3.30,0.0386,0.0101
150.141,-0.127,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.363,0,0,-1.000,19.96,3.30,0.0340,0.0051
150.161,-0.127,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.383,0,0,-1.000,19.96,3.30,0.0284,0.0011
150.182,0.012,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.403,0,0,-1.000,21.40,3.30,0.0492,0.0218
150.201,0.001,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.423,0,0,-1.000,21.40,3.32,0.0448,0.0090
150.221,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.443,0,0,-1.000,21.40,3.32,0.0356,0.0119
150.241,-0.005,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.463,0,0,-1.000,21.40,3.32,0.0306,0.0028
150.261,-0.056,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.483,0,0,-1.000,21.40,3.32,0.0294,0.0228
150.281,-0.097,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.503,0,0,-1.000,21.40,3.32,0.0494,0.0174
150.301,-0.095,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.523,0,0,-1.000,21.40,3.32,0.0438,0.0122
150.321,-0.098,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.543,0,0,-1.000,21.40,3.32,0.0391,0.0120
150.341,-0.040,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.563,0,0,-1.000,21.40,3.32,0.0351,0.0039
150.361,-0.050,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.583,0,0,-1.000,21.40,3.32,0.0295,0.0022
150.381,-0.060,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.603,0,0,-1.000,21.40,3.32,0.0497,0.0224
150.401,-0.075,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.623,0,0,-1.000,21.40,3.32,0.0451,0.0132
150.422,-0.004,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.643,0,0,-1.000,21.40,3.32,0.0401,0.0104
150.441,-0.023,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.663,0,0,-1.000,21.40,3.32,0.0357,0.0021
150.461,-0.007,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.683,0,0,-1.000,21.40,3.32,0.0300,0.0221
150.481,-0.016,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.703,0,0,-1.000,21.40,3.32,0.0501,0.0193
150.501,-0.021,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.723,0,0,-1.000,21.40,3.32,0.0458,0.0170
150.522,-0.002,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.743,0,0,-1.000,21.40,3.32,0.0406,0.0131
150.541,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.763,0,0,-1.000,21.40,3.32,0.0355,0.0035
150.561,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.783,0,0,-1.000,21.40,3.32,0.0303,0.0236
150.582,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.804,0,0,-1.000,21.40,3.32,0.0250,0.0177
150.601,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.823,0,0,-1.000,21.40,3.32,0.0442,0.0169
150.622,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.844,0,0,-1.000,21.40,3.32,0.0414,0.0144
150.642,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.864,0,0,-1.000,21.40,3.32,0.0369,0.0075
150.662,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.883,0,0,-1.000,21.40,3.32,0.0306,0.0039
150.682,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.903,0,0,-1.000,21.40,3.32,0.0253,0.0241
150.702,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.923,0,0,-1.000,21.40,3.32,0.0450,0.0181
150.723,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.944,0,0,-1.000,21.40,3.32,0.0421,0.0090
150.741,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.963,0,0,-1.000,21.40,3.32,0.0330,0.0057
150.761,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,68.983,0,0,-1.000,21.40,3.32,0.0300,0.0258
150.787,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.008,0,0,-1.000,21.40,3.32,0.0554,0.0211
150.801,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.023,0,0,-1.000,21.40,3.32,0.0449,0.0117
150.821,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.043,0,0,-1.000,21.40,3.32,0.0409,0.0050
150.841,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.063,0,0,-1.000,21.40,3.32,0.0353,0.0045
150.863,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.085,0,0,-1.000,21.40,3.32,0.0328,0.0262
150.884,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.106,0,0,-1.000,21.40,3.32,0.0541,0.0208
150.902,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.123,0,0,-1.000,21.40,3.32,0.0455,0.0079
150.922,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.143,0,0,-1.000,21.40,3.32,0.0415,0.0093
150.941,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.163,0,0,-1.000,21.40,3.32,0.0338,0.0058
150.962,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.183,0,0,-1.000,21.40,3.32,0.0275,0.0006
150.983,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.204,0,0,-1.000,21.40,3.32,0.0253,0.0216
151.002,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.223,0,0,-1.000,21.40,3.32,0.0441,0.0167
151.021,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.243,0,0,-1.000,21.40,3.32,0.0371,0.0048
151.042,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.263,0,0,-1.000,21.40,3.32,0.0364,0.0028
151.062,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.283,0,0,-1.000,21.40,3.32,0.0304,0.0225
151.082,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.303,0,0,-1.000,21.40,3.32,0.0265,0.0194
151.102,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.323,0,0,-1.000,21.40,3.32,0.0464,0.0113
151.121,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.343,0,0,-1.000,21.40,3.32,0.0410,0.0092
151.141,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.363,0,0,-1.000,21.40,3.32,0.0348,0.0057
151.161,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.383,0,0,-1.000,21.40,3.32,0.0305,0.0017
151.182,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.403,0,0,-1.000,21.40,3.32,0.0267,0.0219
151.201,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.423,0,0,-1.000,21.40,3.32,0.0464,0.0161
151.221,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.443,0,0,-1.000,21.40,3.32,0.0422,0.0106
151.242,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.463,0,0,-1.000,21.40,3.32,0.0369,0.0100
151.261,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.483,0,0,-1.000,21.40,3.32,0.0319,0.0028
151.282,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.503,0,0,-1.000,21.40,3.32,0.0272,0.0005
151.301,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.523,0,0,-1.000,21.40,3.32,0.0468,0.0201
151.321,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.543,0,0,-1.000,21.40,3.32,0.0411,0.0141
151.341,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.563,0,0,-1.000,21.40,3.32,0.0367,0.0084
151.361,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,69.583,0,0,-1.000,21.40,3.32,0.0327,0.0284
